price,address,coordinates_lat,coordinates_lng,main_location,link,social_stratum,property_type,state,bathrooms,constructed_area,private_area,age,rooms,parking_spaces,administration,floor_number,remodeled
460000000,Carrera 9 C #119 -30,4.697526742098,-74.034272327104,"Santa Barbara, Bogotá, Bogotá, d.c.",https://www.fincaraiz.com.co/apartamento-en-venta/10923641,6,Apartamento,,2.0,82.00  m2,82.00  m2,más de 30 años,2.0,1.0,"600,000.00",4.0,
480000000,"Carrera 22 #122, Usaquén, Cundinamarca, Colombia",4.7036476,-74.0522504,"Santa barbara occidental, Bogotá, Bogotá, d.c.",https://www.fincaraiz.com.co/apartamento-en-venta/191391307,5,Apartamento,,2.0,65.00  m2,,16 a 30 años,2.0,2.0,"605,000.00",3.0,
760000000,"Calle 152b #73b-51, Bogotá, Colombia",4.740226,-74.0693576,"Colina Campestre, Bogotá, Bogotá, d.c.",https://www.fincaraiz.com.co/apartamento-en-venta/191372301,4,Apartamento,,3.0,107.00  m2,107.00  m2,9 a 15 años,3.0,2.0,"500,000.00",18.0,
1750000000,KR 1 70 94,4.650823,-74.051339,"Chapinero, Bogotá, Bogotá, d.c.",https://www.fincaraiz.com.co/apartamento-en-venta/11026395,6,Apartamento,,5.0,360.00  m2,360.00  m2,,5.0,4.0,"2,850,000.00",4.0,
349000000,Calle 168 No. 65-82,4.7525452,-74.063342,"Portales del norte, Bogotá, Bogotá, d.c.",https://www.fincaraiz.com.co/apartamento-en-venta/191591457,4,Apartamento,,2.0,74.00  m2,65.00  m2,16 a 30 años,3.0,1.0,"320,500.00",1.0,
690000000,Calle 74 2 20,4.6555969941776,-74.050970526486,"Los rosales, Bogotá, Bogotá, d.c.",https://www.fincaraiz.com.co/apartamento-en-venta/191606240,6,Apartamento,,2.0,80.00  m2,80.00  m2,más de 30 años,2.0,1.0,"723,000.00",2.0,
2180000000,Av Calle 82 # 8 - 61 Edificio Avenida 82 Apto 204,4.665,-74.05,"La cabrera, Bogotá, Bogotá, d.c.",https://www.fincaraiz.com.co/apartamento-en-venta/11076595,6,Apartamento,Buen estado,4.0,220.00  m2,220.00  m2,más de 30 años,3.0,2.0,"1,365,000.00",,
1590000000,"Barrio Bella Suiza, Bogotá - Usaquén.",4.7074544,-74.0307467,"Usaquen, Bogotá, Bogotá, d.c.",https://www.fincaraiz.com.co/apartamento-en-venta/191503419,6,Apartamento,,4.0,200.00  m2,200.00  m2,16 a 30 años,3.0,2.0,"1,500,000.00",4.0,
153000000,KR 114 148 65 T5 AP 604 CONJ Las Flores,4.75291,-74.101049,"Almendros, Bogotá, Bogotá, d.c.",https://www.fincaraiz.com.co/apartamento-en-venta/191411358,3,Apartamento,,1.0,39.00  m2,,16 a 30 años,2.0,,"104,700.00",6.0,
900000000,Calle 135 # 7 - 42,4.7137968,-74.0298106,"Bosques del Marques, Bogotá, Bogotá, d.c.",https://www.fincaraiz.com.co/apartamento-en-venta/191559492,5,Apartamento,,4.0,130.00  m2,,16 a 30 años,3.0,2.0,"600,000.00",12.0,
1060000000,CRA 79 128-95,4.7153345672278,-74.08136844635,"Suba, Bogotá, Bogotá, d.c.",https://www.fincaraiz.com.co/apartamento-en-venta/191473017,6,Apartamento,,4.0,180.00  m2,180.00  m2,16 a 30 años,3.0,2.0,"1,044,000.00",,
220000000,Calle 165a,4.7434296,-74.030127,"San cristobal norte, Bogotá, Bogotá, d.c.",https://www.fincaraiz.com.co/apartamento-en-venta/11112551,3,Apartamento,,1.0,49.00  m2,49.00  m2,más de 30 años,2.0,,,3.0,
850000000,Carrera 22 #127 D -80,4.712498466852,-74.051288654752,"La Calleja, Bogotá, Bogotá, d.c.",https://www.fincaraiz.com.co/apartamento-en-venta/11104229,5,Apartamento,,3.0,115.00  m2,115.00  m2,16 a 30 años,3.0,2.0,"850,000.00",13.0,
300000000,"Cra. 13a #150-25, Bogotá, Colombia",4.730159,-74.036881,"Cedritos, Bogotá, Bogotá, d.c.",https://www.fincaraiz.com.co/apartamento-en-venta/191349696,4,Apartamento,,2.0,74.00  m2,74.00  m2,más de 30 años,3.0,1.0,"397,000.00",3.0,
1500000000,Carrera 12 No. 101-61,4.6843041725627,-74.044461250305,"Usaquen, Bogotá, Bogotá, d.c.",https://www.fincaraiz.com.co/apartamento-en-venta/10454036,6,Apartamento,,5.0,200.00  m2,200.00  m2,1 a 8 años,4.0,4.0,"1,760,000.00",6.0,
1550000000,Carrera 76A # 131 - 60,4.72692999743248,-74.0755200079063,"Colina Campestre, Bogotá, Bogotá, d.c.",https://www.fincaraiz.com.co/apartamento-en-venta/10799724,6,Apartamento,,6.0,285.00  m2,285.00  m2,16 a 30 años,5.0,4.0,"1,400,000.00",8.0,
178000000,Calle 152a,4.7542256,-74.0962822,"Plaza Imperial Centro Comercial, Bogotá, Bogotá, d.c.",https://www.fincaraiz.com.co/apartamento-en-venta/10236505,3,Apartamento,,,54.00  m2,54.00  m2,16 a 30 años,3.0,,,,
1130000000,CL 109 # 21 - 10,4.696862498681,-74.053085107904,"San patricio, Bogotá, Bogotá, d.c.",https://www.fincaraiz.com.co/apartamento-en-venta/191363338,6,Apartamento,,3.0,127.00  m2,127.00  m2,1 a 8 años,3.0,2.0,"1,033,600.00",5.0,
3000000000,Carrera 6 #125 -35,4.700290004118,-74.028010039603,"Santa barbara alta, Bogotá, Bogotá, d.c.",https://www.fincaraiz.com.co/apartamento-en-venta/191640755,6,Apartamento,,5.0,289.00  m2,,16 a 30 años,5.0,3.0,"1,200,000.00",,
250000000,Calle 144,4.7258658,-74.0422996,"Cedritos, Bogotá, Bogotá, d.c.",https://www.fincaraiz.com.co/apartamento-en-venta/10267320,4,Apartamento,,1.0,49.00  m2,49.00  m2,16 a 30 años,2.0,1.0,"434,000.00",2.0,
748000000,"Carrera 13 118A-06,",4.6979196,-74.0397046,"Multicentro, Bogotá, Bogotá, d.c.",https://www.fincaraiz.com.co/apartamento-en-venta/191319465,6,Apartamento,Buen estado,3.0,129.00  m2,138.00  m2,16 a 30 años,3.0,2.0,"1,038,000.00",3.0,
1230000000,Calle 96 #21 -75,4.683613795478,-74.051707553787,"Chico norte, Bogotá, Bogotá, d.c.",https://www.fincaraiz.com.co/apartamento-en-venta/191309449,6,Apartamento,,3.0,150.00  m2,150.00  m2,9 a 15 años,3.0,2.0,"1,628,000.00",4.0,
310000000,Calle 32 #5 -33,4.617642008056,-74.066394881376,"San martin, Bogotá, Bogotá, d.c.",https://www.fincaraiz.com.co/apartamento-en-venta/10793636,3,Apartamento,,1.0,41.00  m2,41.00  m2,menor a 1 año,1.0,,"320,000.00",7.0,
280000000,"Calle 161 #14b-47, Bogotá, Colombia",4.7393179,-74.0365706,"Toberin, Bogotá, Bogotá, d.c.",https://www.fincaraiz.com.co/apartamento-en-venta/191632112,4,Apartamento,,2.0,54.00  m2,54.00  m2,16 a 30 años,2.0,1.0,"276,000.00",2.0,
1550000000,Calle 104# 15-48,4.6895066,-74.0478443,"Usaquen, Bogotá, Bogotá, d.c.",https://www.fincaraiz.com.co/apartamento-en-venta/10640567,6,Apartamento,,3.0,175.00  m2,175.00  m2,16 a 30 años,3.0,3.0,"1,650,000.00",5.0,
1350000000,Calle 120 #20-57,4.70109,-74.05172,"Santa Barbara, Bogotá, Bogotá, d.c.",https://www.fincaraiz.com.co/apartamento-en-venta/10935793,5,Apartamento,,3.0,217.00  m2,217.00  m2,16 a 30 años,3.0,2.0,"2,583,000.00",2.0,
530000000,CARRERA 7   66- 10,4.6494362,-74.0585932,"Chapinero, Bogotá, Bogotá, d.c.",https://www.fincaraiz.com.co/apartamento-en-venta/191288003,4,Apartamento,,2.0,78.00  m2,78.00  m2,más de 30 años,2.0,,"410,000.00",,
1850000000,KR 17A # 127A - 14,4.70678525372091,-74.0456767606689,"La Calleja, Bogotá, Bogotá, d.c.",https://www.fincaraiz.com.co/apartamento-en-venta/10409693,5,Apartamento,,5.0,210.00  m2,210.00  m2,9 a 15 años,3.0,3.0,,6.0,
690000000,Cra. 19c #86a-67,4.673944,-74.058209,"Barrios Unidos, Bogotá, Bogotá, d.c.",https://www.fincaraiz.com.co/apartamento-en-venta/11058092,5,Apartamento,,1.0,53.00  m2,53.00  m2,menor a 1 año,1.0,1.0,"318,000.00",4.0,
800000000,"Colina Campestre, Carrera 58, Bogotá, Colombia",4.7213164,-74.0676864,"Colina Campestre, Bogotá, Bogotá, d.c.",https://www.fincaraiz.com.co/apartamento-en-venta/10463378,5,Apartamento,,3.0,165.00  m2,165.00  m2,16 a 30 años,4.0,2.0,"1,000,000.00",8.0,
980000000,Calle 89 con Cra 11,4.6714566167324,-74.048952435662,"Zona chapinero, Bogotá, Bogotá, d.c.",https://www.fincaraiz.com.co/apartamento-en-venta/191401767,6,Apartamento,,,116.00  m2,116.00  m2,,,,,,
235000000,"Conjunto Acanto Parque Residencial, Calle 70A, Bogotá, Colombia",4.7002648,-74.1169104,"Alamos, Bogotá, Bogotá, d.c.",https://www.fincaraiz.com.co/apartamento-en-venta/10790219,3,Apartamento,,1.0,42.00  m2,42.00  m2,menor a 1 año,1.0,,,1.0,
1200000000,"Carrera 12 #116-20, Bogotá, Colombia",4.6956938,-74.0389957,"Santa Barbara, Bogotá, Bogotá, d.c.",https://www.fincaraiz.com.co/apartamento-en-venta/11088719,6,Apartamento,,4.0,231.00  m2,,más de 30 años,4.0,2.0,"1,541,000.00",4.0,
700000000,"Calle 144 #13-41, Bogotá, Colombia",4.7244523,-74.0402123,"Cedritos, Bogotá, Bogotá, d.c.",https://www.fincaraiz.com.co/apartamento-en-venta/191357975,4,Apartamento,,3.0,129.00  m2,121.00  m2,9 a 15 años,3.0,2.0,"685,000.00",3.0,
4000000000,Calle 26A BisA #3A-804156071,4.610970013128,-74.066000009918,"Chapinero Alto, Bogotá, Bogotá, d.c.",https://www.fincaraiz.com.co/apartamento-en-venta/10935264,6,Apartamento,,4.0,700.00  m2,700.00  m2,1 a 8 años,3.0,2.0,,,
5500000000,Carrera 9 #92-161575443,4.6724899973127,-74.045440039619,"Chico norte, Bogotá, Bogotá, d.c.",https://www.fincaraiz.com.co/apartamento-en-venta/10936587,6,Apartamento,,4.0,362.00  m2,,9 a 15 años,3.0,5.0,"2,883,995.00",,
289000000,Calle 165 A #8 F -97,4.74298855045,-74.029536970905,"Toberin, Bogotá, Bogotá, d.c.",https://www.fincaraiz.com.co/apartamento-en-venta/191598617,3,Apartamento,,2.0,64.00  m2,64.00  m2,16 a 30 años,3.0,1.0,"375,100.00",3.0,
1100000000,Calle 150 Bis # 80-994160744,4.750216506493,-74.09394921282,"Suba, Bogotá, Bogotá, d.c.",https://www.fincaraiz.com.co/apartamento-en-venta/10938515,6,Apartamento,,4.0,178.00  m2,178.00  m2,9 a 15 años,3.0,3.0,"969,800.00",,
630000000,"Chapinero Alto, Bogotá, Colombia",4.6345839,-74.0615901,"Chapinero Alto, Bogotá, Bogotá, d.c.",https://www.fincaraiz.com.co/apartamento-en-venta/191373585,4,Apartamento,,2.0,72.20  m2,63.42  m2,9 a 15 años,2.0,1.0,"315,000.00",6.0,
750000000,CALLE 104A 21-77,4.69173717498779,-74.0548248291016,"San patricio, Bogotá, Bogotá, d.c.",https://www.fincaraiz.com.co/apartamento-en-venta/6255567,6,Apartamento,Excelente estado,4.0,119.00  m2,119.00  m2,16 a 30 años,4.0,2.0,"1,200,000.00",4.0,
2700000000,Diagonal 76 #1-454165346,4.6553724781257,-74.049948355032,"Los rosales, Bogotá, Bogotá, d.c.",https://www.fincaraiz.com.co/apartamento-en-venta/10936026,6,Apartamento,,4.0,174.00  m2,174.00  m2,1 a 8 años,3.0,3.0,"1,700,000.00",,
550000000,"151-22 Carrera 7A, 506, Bogota",4.725195,-74.02607,"Usaquen, Bogotá, Bogotá, d.c.",https://www.fincaraiz.com.co/apartamento-en-venta/191400866,4,Apartamento,,4.0,121.00  m2,121.00  m2,más de 30 años,4.0,1.0,"742,000.00",5.0,
1500000000,Carrera 9A # 88 - 45,4.6707282089241,-74.047510385644,"Chico, Bogotá, Bogotá, d.c.",https://www.fincaraiz.com.co/apartamento-en-venta/191263625,6,Apartamento,,3.0,198.00  m2,,más de 30 años,3.0,2.0,"2,048,000.00",2.0,
1100000000,Carrera 7 B #126 -71,4.702154516569,-74.030707336045,"Santa Barbara, Bogotá, Bogotá, d.c.",https://www.fincaraiz.com.co/apartamento-en-venta/191619166,6,Apartamento,,3.0,128.00  m2,128.00  m2,16 a 30 años,2.0,2.0,"800,000.00",2.0,
226500000,Calle 153 # 116 - 49,4.75371,-74.0905272,"Suba, Bogotá, Bogotá, d.c.",https://www.fincaraiz.com.co/apartamento-en-venta/191601950,2,Apartamento,,1.0,41.00  m2,41.00  m2,1 a 8 años,2.0,,"173,835.00",13.0,
279000000,cr 72  no 21,4.6594104272669,-74.119477272034,"La felicidad, Bogotá, Bogotá, d.c.",https://www.fincaraiz.com.co/apartamento-en-venta/191552439,4,Apartamento,Nuevo,2.0,45.00  m2,45.00  m2,1 a 8 años,2.0,,"180,000.00",10.0,
105000000,"PARQUE NUEVA DELHI, Carrera 13 Este, Bogotá, Colombia",4.5302558,-74.0891662,"Nueva delhi, Bogotá, Bogotá, d.c.",https://www.fincaraiz.com.co/apartamento-en-venta/191356725,2,Apartamento,,,45.00  m2,45.00  m2,1 a 8 años,,,"70,000.00",,
965000000,"Conjunto Residencial Faro Alejandría, Calle 161, Suba, Cundinamarca, Colombia",4.7425743,-74.0548291,"Alejandria, Bogotá, Bogotá, d.c.",https://www.fincaraiz.com.co/apartamento-en-venta/10649539,5,Apartamento,,3.0,220.30  m2,220.30  m2,1 a 8 años,3.0,2.0,"540,000.00",1.0,
880000000,CL 122 # 20 - 10,4.7025626525682,-74.051340298981,"Santa barbara occidental, Bogotá, Bogotá, d.c.",https://www.fincaraiz.com.co/apartamento-en-venta/191653875,5,Apartamento,,3.0,90.00  m2,,1 a 8 años,2.0,2.0,"900,000.00",3.0,
620000000,"Calle 127D No. 7C-09, Apto 202",4.707,-74.031,"Bella suiza, Bogotá, Bogotá, d.c.",https://www.fincaraiz.com.co/apartamento-en-venta/191275583,5,Apartamento,Buen estado,3.0,112.00  m2,112.00  m2,más de 30 años,2.0,2.0,"921,000.00",2.0,
1660000000,CL 105 # 19A - 85,4.6920348978998,-74.053076096481,"Chicó Navarra, Bogotá, Bogotá, d.c.",https://www.fincaraiz.com.co/apartamento-en-venta/191132139,6,Apartamento,,5.0,235.00  m2,,9 a 15 años,3.0,3.0,"2,111,000.00",6.0,
195000000,"Carrera 96i #20-52, Bogotá, Colombia",4.6728435,-74.140493,"Villemar, Bogotá, Bogotá, d.c.",https://www.fincaraiz.com.co/apartamento-en-venta/191198942,3,Apartamento,,1.0,46.00  m2,44.00  m2,16 a 30 años,2.0,,,3.0,
1250000000,Carrera 58C  No. 147-36,4.7356702,-74.0633469,"El plan, Bogotá, Bogotá, d.c.",https://www.fincaraiz.com.co/apartamento-en-venta/191599265,5,Apartamento,,4.0,137.00  m2,137.00  m2,9 a 15 años,3.0,2.0,"560,000.00",1.0,
670000000,"Calle 130c #59D-75, Suba, Cundinamarca, Colombia",4.722819,-74.0730571,"Colina Campestre, Bogotá, Bogotá, d.c.",https://www.fincaraiz.com.co/apartamento-en-venta/191184176,5,Apartamento,,2.0,108.00  m2,105.00  m2,1 a 8 años,3.0,2.0,"554,000.00",16.0,
680000000,"Avenida Carrera 19 #92-22, Bogotá, Colombia",4.6776132,-74.0551561,"Chico, Bogotá, Bogotá, d.c.",https://www.fincaraiz.com.co/apartamento-en-venta/10164245,6,Apartamento,,2.0,176.00  m2,176.00  m2,,3.0,1.0,,3.0,
1800000000,Cra 19# 85-93,4.6728541170505,-74.056002403141,"Virrey, Bogotá, Bogotá, d.c.",https://www.fincaraiz.com.co/apartamento-en-venta/11048768,6,Apartamento,,3.0,204.00  m2,204.00  m2,9 a 15 años,3.0,2.0,,5.0,
375000000,"Ciudad Berna, Bogotá, Colombia",4.585279,-74.0910029,"Ciudad berna, Bogotá, Bogotá, d.c.",https://www.fincaraiz.com.co/apartamento-en-venta/191086733,3,Apartamento,,2.0,61.00  m2,61.00  m2,1 a 8 años,3.0,1.0,,3.0,
251500000,"Carrera 19 #183-30, Bogotá, Colombia",4.7608265,-74.0398891,"Usaquen, Bogotá, Bogotá, d.c.",https://www.fincaraiz.com.co/apartamento-en-venta/191209149,3,Apartamento,,2.0,58.00  m2,58.00  m2,más de 30 años,3.0,,"237,000.00",1.0,
930000000,"Calle 105a #14-52, Bogotá, Colombia",4.6894197,-74.0455133,"Molinos norte, Bogotá, Bogotá, d.c.",https://www.fincaraiz.com.co/apartamento-en-venta/11108337,6,Apartamento,,3.0,109.00  m2,,1 a 8 años,2.0,2.0,"885,000.00",2.0,
358000000,"Calle 160 #57-70, Bogotá, Colombia",4.7435998,-74.0619916,"Cantalejo, Bogotá, Bogotá, d.c.",https://www.fincaraiz.com.co/apartamento-en-venta/191252813,4,Apartamento,,2.0,65.00  m2,65.00  m2,9 a 15 años,3.0,1.0,"377,000.00",13.0,
1400000000,Carrera 2 Este #76-47,4.6559489,-74.0477621,"Los rosales, Bogotá, Bogotá, d.c.",https://www.fincaraiz.com.co/apartamento-en-venta/191276520,6,Apartamento,,5.0,238.00  m2,,más de 30 años,3.0,2.0,"1,320,000.00",1.0,
2700000000,"Calle 87 #12-11, Bogotá, Colombia",4.6709369,-74.0514472,"La cabrera, Bogotá, Bogotá, d.c.",https://www.fincaraiz.com.co/apartamento-en-venta/10744605,6,Apartamento,,4.0,289.00  m2,289.00  m2,más de 30 años,3.0,2.0,"1,438,000.00",11.0,
215000000,diagonal 77b #116-51,4.7214629,-74.1268634,"Gran granada, Bogotá, Bogotá, d.c.",https://www.fincaraiz.com.co/apartamento-en-venta/191536737,3,Apartamento,,2.0,56.00  m2,56.00  m2,16 a 30 años,3.0,1.0,"172,000.00",5.0,
780000000,Carrera 16 No. 102 – 58,4.6876543,-74.0484755,"Cedritos, Bogotá, Bogotá, d.c.",https://www.fincaraiz.com.co/apartamento-en-venta/191664758,5,Apartamento,,3.0,98.00  m2,98.00  m2,16 a 30 años,2.0,2.0,"868,000.00",3.0,
370000000,CALLE 17 SUR   10A- 18,4.5791041,-74.0937252,"Ciudad jardin sur, Bogotá, Bogotá, d.c.",https://www.fincaraiz.com.co/apartamento-en-venta/191285857,3,Apartamento,,3.0,124.00  m2,124.00  m2,más de 30 años,3.0,,,,
2380000000,Cra. 7 #81-26,4.662365,-74.049052,"Los rosales, Bogotá, Bogotá, d.c.",https://www.fincaraiz.com.co/apartamento-en-venta/11037632,6,Apartamento,,2.0,218.00  m2,218.00  m2,1 a 8 años,3.0,3.0,,10.0,
325000000,Carrera 18 #15 -36,4.593360167561,-74.090348335331,"San victorino, Bogotá, Bogotá, d.c.",https://www.fincaraiz.com.co/apartamento-en-venta/191570620,3,Apartamento,,2.0,57.00  m2,57.00  m2,menor a 1 año,1.0,,"250,000.00",,
620000000,Cra. 11B 98-48,4.681994,-74.045167,"Chico norte, Bogotá, Bogotá, d.c.",https://www.fincaraiz.com.co/apartamento-en-venta/11054748,6,Apartamento,,2.0,55.00  m2,55.00  m2,1 a 8 años,1.0,1.0,,10.0,
750000000,"Calle 83 #5-57 apartamento 1406, Bogotá, Colombia",4.6624504,-74.0476607,"Los rosales, Bogotá, Bogotá, d.c.",https://www.fincaraiz.com.co/apartamento-en-venta/191116986,6,Apartamento,,3.0,113.60  m2,113.60  m2,9 a 15 años,3.0,1.0,"900,000.00",14.0,
1900000000,CARRERA 8A   96- 75,4.678313,-74.0417073,"Chico norte, Bogotá, Bogotá, d.c.",https://www.fincaraiz.com.co/apartamento-en-venta/191298088,6,Apartamento,,4.0,187.00  m2,187.00  m2,1 a 8 años,3.0,2.0,"2,100,000.00",,
630000000,CALLE 135   12B- 55,4.7170857,-74.0406153,"Lisboa Usaquén, Bogotá, Bogotá, d.c.",https://www.fincaraiz.com.co/apartamento-en-venta/11037575,5,Apartamento,,3.0,85.00  m2,85.00  m2,1 a 8 años,2.0,1.0,"564,401.00",,
850000000,CALLE 95#21-53,4.6827937,-74.0559221,"Chico norte, Bogotá, Bogotá, d.c.",https://www.fincaraiz.com.co/apartamento-en-venta/191463188,6,Apartamento,,4.0,150.00  m2,149.00  m2,16 a 30 años,3.0,2.0,"1,246,000.00",4.0,
1500000000,"Calle 146 #6-24, Bogotá, Colombia",4.7206058,-74.0252154,"Sierras del moral, Bogotá, Bogotá, d.c.",https://www.fincaraiz.com.co/apartamento-en-venta/10465342,6,Apartamento,,4.0,209.00  m2,209.00  m2,16 a 30 años,3.0,2.0,"1,200,000.00",2.0,
695000000,CL 119A # 18 - 14,4.69957895541242,-74.0473634004593,"Santa Barbara, Bogotá, Bogotá, d.c.",https://www.fincaraiz.com.co/apartamento-en-venta/10611887,5,Apartamento,,2.0,107.53  m2,107.53  m2,16 a 30 años,2.0,2.0,"689,000.00",2.0,
620000000,CRA 22 118 32,4.7004008,-74.0529493,"Usaquen, Bogotá, Bogotá, d.c.",https://www.fincaraiz.com.co/apartamento-en-venta/191449878,5,Apartamento,,3.0,132.00  m2,124.00  m2,16 a 30 años,3.0,2.0,"808,000.00",2.0,
1800000000,KR 79C # 129 - 51,4.724331869225,-74.078622717908,"Cerros de Suba, Bogotá, Bogotá, d.c.",https://www.fincaraiz.com.co/apartamento-en-venta/191532271,6,Apartamento,,5.0,243.00  m2,273.00  m2,9 a 15 años,3.0,4.0,"2,000,000.00",3.0,
220000000,calle 183 # 16-71,4.7600920239034,-74.038968086243,"San antonio, Bogotá, Bogotá, d.c.",https://www.fincaraiz.com.co/apartamento-en-venta/191530849,3,Apartamento,,2.0,52.00  m2,52.00  m2,16 a 30 años,3.0,,"195,000.00",4.0,
3076000000,calle 82 # 7-31,4.663302006509,-74.049384982348,"El nogal, Bogotá, Bogotá, d.c.",https://www.fincaraiz.com.co/apartamento-en-venta/191501105,6,Apartamento,,4.0,217.00  m2,,menor a 1 año,3.0,4.0,"1,743,000.00",,
355000000,Calle 174 #7 -79,4.752421125189,-74.02486531717,"El redil, Bogotá, Bogotá, d.c.",https://www.fincaraiz.com.co/apartamento-en-venta/191229577,3,Apartamento,,2.0,79.00  m2,73.00  m2,16 a 30 años,3.0,2.0,,1.0,
988000000,Av Carrera 15 # 127 - 32,4.704809987314,-74.042579966617,"Santa Barbara, Bogotá, Bogotá, d.c.",https://www.fincaraiz.com.co/apartamento-en-venta/10798295,6,Apartamento,,3.0,152.00  m2,152.00  m2,más de 30 años,3.0,2.0,"800,000.00",4.0,
4500000000,TRANSVERSAL 3   85- 10,4.7042101,-74.0538397,"El retiro, Bogotá, Bogotá, d.c.",https://www.fincaraiz.com.co/apartamento-en-venta/191304022,6,Apartamento,,5.0,352.00  m2,352.00  m2,más de 30 años,3.0,4.0,"2,409,000.00",,
397000000,Calle 166,4.7437457,-74.0322719,"Villas De Aranjuez, Bogotá, Bogotá, d.c.",https://www.fincaraiz.com.co/apartamento-en-venta/10667767,4,Apartamento,,2.0,87.00  m2,80.00  m2,16 a 30 años,3.0,1.0,"270,000.00",,
3800000000,Carrera 8 # 90 - 58,4.6708792501284,-74.04561567309,"Chico norte, Bogotá, Bogotá, d.c.",https://www.fincaraiz.com.co/apartamento-en-venta/191419778,6,Apartamento,,4.0,368.00  m2,368.00  m2,16 a 30 años,4.0,3.0,"3,004,500.00",2.0,
730000000,Carrera 55 A 134 00,4.724632,-74.0621968,"Suba, Bogotá, Bogotá, d.c.",https://www.fincaraiz.com.co/apartamento-en-venta/191463358,5,Apartamento,,2.0,134.00  m2,134.00  m2,16 a 30 años,3.0,2.0,"743,000.00",3.0,
770000000,CALLE 26   70- 46,4.6642872,-74.1096292,"Normandia, Bogotá, Bogotá, d.c.",https://www.fincaraiz.com.co/apartamento-en-venta/191423389,4,Apartamento,,2.0,93.00  m2,86.00  m2,1 a 8 años,3.0,1.0,"550,000.00",,
500000000,Carrera 2 A #70 -38,4.654236788501,-74.051787726338,"Los rosales, Bogotá, Bogotá, d.c.",https://www.fincaraiz.com.co/apartamento-en-venta/10751986,5,Apartamento,,2.0,89.00  m2,89.00  m2,más de 30 años,3.0,1.0,"740,000.00",,
2750000000,CARRERA 7   80- 29,4.6621707,-74.0498867,"El nogal, Bogotá, Bogotá, d.c.",https://www.fincaraiz.com.co/apartamento-en-venta/191285854,6,Apartamento,,4.0,272.00  m2,272.00  m2,1 a 8 años,3.0,1.0,"2,557,000.00",,
1250000000,AC 138 # 75 - 75,4.7310009,-74.0741418,"Suba, Bogotá, Bogotá, d.c.",https://www.fincaraiz.com.co/apartamento-en-venta/191449833,5,Apartamento,,3.0,158.00  m2,273.00  m2,16 a 30 años,3.0,2.0,"1,032,000.00",1.0,
1100000000,KR 20 122-55,4.702585,-74.051054,"Santa Barbara, Bogotá, Bogotá, d.c.",https://www.fincaraiz.com.co/apartamento-en-venta/11026335,5,Apartamento,,4.0,185.00  m2,185.00  m2,16 a 30 años,3.0,3.0,"1,086,000.00",4.0,
321200000,CALLE 10B   81F- 20,4.6491648,-74.1445557,"Santa catalina, Bogotá, Bogotá, d.c.",https://www.fincaraiz.com.co/apartamento-en-venta/191296636,4,Apartamento,,2.0,68.00  m2,68.00  m2,1 a 8 años,3.0,1.0,"175,000.00",,
630000000,Cra. 74 A 167-31,4.7519,-74.068257,"Portales del Monte, Bogotá, Bogotá, d.c.",https://www.fincaraiz.com.co/apartamento-en-venta/11025578,5,Apartamento,,2.0,97.20  m2,97.20  m2,9 a 15 años,3.0,2.0,"650,000.00",8.0,
785000000,Calle 127 D #19 -93,4.710970015596,-74.049889992014,"La Calleja, Bogotá, Bogotá, d.c.",https://www.fincaraiz.com.co/apartamento-en-venta/11104111,5,Apartamento,,2.0,92.00  m2,92.00  m2,9 a 15 años,2.0,2.0,"550,000.00",4.0,
750000000,CALLE 120 #11B 67,4.6994134,-74.0379302,"Usaquen, Bogotá, Bogotá, d.c.",https://www.fincaraiz.com.co/apartamento-en-venta/191463251,6,Apartamento,,4.0,166.00  m2,166.00  m2,más de 30 años,4.0,2.0,"1,200,000.00",5.0,
530000000,"Calle 145a #21-29, Bogotá, Colombia",4.7276645,-74.0483672,"Los cedros, Bogotá, Bogotá, d.c.",https://www.fincaraiz.com.co/apartamento-en-venta/191616739,4,Apartamento,,3.0,81.00  m2,81.00  m2,9 a 15 años,2.0,2.0,"573,000.00",,
4755000000,Av Calle 121 #3 A -20,4.695863018136,-74.025867960428,"Santa barbara alta, Bogotá, Bogotá, d.c.",https://www.fincaraiz.com.co/apartamento-en-venta/191279768,6,Apartamento,,5.0,333.00  m2,315.00  m2,menor a 1 año,4.0,4.0,"2,500,000.00",2.0,
2490000000,CL 88 # 13A - 40,4.672729,-74.052605,"El Virrey, Bogotá, Bogotá, d.c.",https://www.fincaraiz.com.co/apartamento-en-venta/11026231,6,Apartamento,,4.0,251.00  m2,251.00  m2,,3.0,3.0,"1,800,000.00",5.0,
1280000000,Carrera 1 ESTE/ORIENTE #70 A -75,4.651043563976,-74.049848084829,"Los rosales, Bogotá, Bogotá, d.c.",https://www.fincaraiz.com.co/apartamento-en-venta/10793663,6,Apartamento,,4.0,155.00  m2,155.00  m2,16 a 30 años,3.0,2.0,"1,328,000.00",5.0,
260000000,Cra. 7a 41a-20,4.629307,-74.065464,"Chapinero, Bogotá, Bogotá, d.c.",https://www.fincaraiz.com.co/apartamento-en-venta/11040272,4,Apartamento,,1.0,45.74  m2,45.74  m2,16 a 30 años,1.0,,"392,000.00",3.0,
